timestamp,TY-2U6UZ.PV,CAT-3I91S.PV,PI-2E40T.MV,AI-3R187.PV,RX-2Q9F8.PV,CAT-3S8IR.CPV,PDI-2E5Q7.PV,FI-1G9QP.CPV,RX-1S1WP.MV,TI-1M2MM.CPV,CAT-3B4CB.CPV,AI-3O9E7.PV,SN-2U9VF.PV,PDI-2W9XR.PV,CAT-2G8O6.CPV,RX-3K5HZ.PV,SN-3R2VB.PV,AI-3U2C0.PV,PI-2P8HO.PV,SN-2T2NV.CPV,FI-1Q1UZ.MV,PDI-1B458.PV,PI-2C4NF.MV,SN-1Y594.PV,CAT-2C91E.CPV,TY-2C14F.PV,TY-1I95P.PV,PIC-1C834.PV,AI-2M5C6.MV,TY-1V641.PV,PI-1T2YI.PV,FIC-2O6FM.MV,PI-2A7J2.CPV,TY-3A6RE.CPV,TY-2H8V3.PV,PI-3N6KH.CPV,SN-1A5IF.PV,FI-1O7J7.MV,TY-2R1YE.MV,TY-3W4ZO.MV,SN-2O9QI.PV,TI-3H5YH.PV,AI-2T2CH.CPV,RX-2S7N9.PV,TIC-1S9IH.PV,PDI-1B9CL.PV,PDI-3V2VG.MV,FI-1D7MO.MV,PDI-3K2KF.PV,CAT-2T9A3.CPV
2021-05-15 05:00:00,10.292247147901223,205.19146151781487,16.162871409461378,311.4452379095001,170.40177012650892,227.82837639285646,7.586332810866391,253.79882865105924,0.7200365365460744,34.72408628300002,331.83558268132407,119.38857288415117,167.55942712957093,6.420893707513409,243.33447071235142,248.58738200421365,402.99627488757903,260.4789886360211,36.77593508772896,405.8848940450688,621.9854086853181,73.08209649807299,96.71266152591704,436.37691978306395,496.40841949953517,344.13711789011853,426.98098347771105,74.86452341262,0.7739913781527625,218.49794283281042,33.21910331156046,146.50184949216498,20.263263413534315,407.06284279558093,418.05885160362436,21.87156129979273,227.5859958668282,151.28085429763144,0.6151291405411998,0.27163318127436964,208.83349790849738,403.79683593349483,233.84060624243853,332.52799450331554,32.1417883395053,28.033475255141248,23.692399389672346,901.5926099156582,30.246631746146967,256.4373711526339
2021-05-15 05:30:00,484.95492608099715,377.7755692715243,89.85541885270793,42.673732496884,465.37866280178235,310.06629890076834,12.887972191064922,701.7788979319879,0.6411476328852973,110.56850647239041,468.414869662379,55.23705656569733,371.75412814580386,58.19714019143988,436.71161904083027,308.9236201006069,275.1132710781309,311.7928440013799,41.4129752528927,328.2393036657513,605.3361291635713,98.12970904972467,41.77609792750997,56.29019520596851,65.74455994899081,70.27648378918039,219.57490831687414,31.758679526111667,0.7729214818761151,296.780467689393,69.36180574737952,554.3160384740753,58.758587110940184,342.56715493724204,410.6941814503471,59.53032659274891,333.88029580157644,476.74654742649693,0.9106057172144217,0.19060983307444979,58.17924258224794,369.4206763406209,309.69498468325094,278.28921425107666,203.1484277247077,13.217965775387174,9.696567096542474,637.2507010718554,85.86981212445738,160.4272713749218
2021-05-15 06:00:00,416.22132040021086,114.39908274581123,60.642905965958995,25.840860584303847,429.2063759215059,138.69059149056633,12.804583895777244,936.4383902148272,0.6939484444671,435.26389273149056,366.28604860512513,177.31107882038827,80.3799480241541,26.899340443509768,450.35093200562926,434.4524922393591,21.70626642740958,44.56221605800831,82.75378955668742,64.04787318310001,604.5940849745539,25.65300624442478,98.41103190364979,351.84298873039785,137.36576275975975,242.7948498296989,423.4844271035302,0.013469300448532007,0.521296047654139,36.5407810135075,77.11228158518865,746.6085525902951,70.11395944174737,55.215931705551334,421.6630838939416,26.463502692535734,418.68353988507533,512.5882817182942,0.5098540095504577,0.18463245734736922,306.3979177682552,114.551086012634,205.59523793474554,171.36546271395358,52.991210711035,43.98556397138349,17.90316374415838,829.1449809637322,85.72309373697911,298.0250578804751
2021-05-15 06:30:00,106.16955533913807,38.4899549143965,0.9197051616629648,265.677315784074,214.49701368750917,94.06057986188065,15.190269351229436,601.0866037125368,0.5427244433475962,402.17588630788777,107.47018929537838,143.61949582704088,408.9835120595311,79.75591006371882,210.8604634367277,285.30487331941487,316.5756877970112,377.63521024840395,73.3614380561402,169.1337529972492,643.1388999368094,65.41746014740745,66.79199988036271,270.34923832245516,197.2880377988232,13.768359934732743,446.54510259770746,51.11291392372298,0.9760138232792136,311.17163230862303,65.46506868659546,876.376424034261,68.01118854469726,144.5937231479749,242.54732998977008,66.19689447938686,84.86421428846158,752.5054686692068,0.5012756446257294,0.34210762086359403,469.24107910707727,155.61144319397718,213.74322704513398,67.28813355205388,464.5858434085438,64.39565794476135,79.75140452964858,486.70602701963315,76.46509503848735,497.8672260256615
2021-05-15 07:00:00,90.91248360355031,144.87572645688402,10.147154286603211,270.31756080505323,375.4355338957487,231.84920246999107,13.882717264941014,614.4514205229099,0.25179905890695276,35.71567565202042,15.591567530642337,148.15406022799505,416.06708897887097,31.036195892357377,138.41389861752577,15.19352984841843,475.7016711033285,63.85674181761741,76.93048936413398,464.04182016302485,708.821143503726,19.809763275974014,63.467127325394145,48.26723509772041,210.91408926941568,252.72755895522496,31.22879680953572,4.6851908527603126,0.12555021476265338,490.58891838114727,15.159507480009937,261.33005071701103,40.81516908666981,154.90343766123448,166.81419791843282,81.49397285405392,9.57243399841834,616.8588175811899,0.05024300982298213,0.4299576197798217,330.88886623581925,33.75049711382066,165.1423337510422,47.209448830240476,427.2223233859997,38.0951845023475,67.75458051837758,774.8739381594419,14.669511401518154,217.63113982827693
2021-05-15 07:30:00,91.7022549267169,80.6106436270022,66.35017691080559,318.71495074910325,377.2714370423412,176.67611401302642,64.08747448032146,351.98118429425574,0.34569599350391944,148.74385392111068,131.13202214991253,116.80387552495498,253.7338668804181,45.52201490818012,296.1751642966811,465.47434775348887,300.8059100731656,413.0338151262642,1.1031264428647214,112.30780592192596,824.4900997126928,56.53302545716099,16.5954895295785,120.9469141294195,205.5105376327729,482.00870355885115,441.73238149303035,27.616955782089946,0.016947664889580993,95.05382489186381,87.5883083517057,820.0031335873133,1.5394891691308477,124.97847319881062,395.779101295685,77.80252431446532,389.5512931978934,700.4911034747629,0.03491155265622381,0.8309491710550684,38.401524157210766,504.26937930275415,282.115908342268,415.7591665561118,212.1842868670639,5.456540828269896,54.69288759854769,921.7373202008704,69.0322846900729,460.3457003893098
2021-05-15 08:00:00,152.12112147976887,464.84882617128653,0.5061583846218687,363.0456668613308,51.561934417966306,291.82805592543605,18.188008439914483,792.5436398727433,0.18159771680142567,154.0233820210814,297.5389653501274,21.046594818180942,3.19293585841679,1.1620539908100636,456.18167280834547,344.7633755157806,409.59442971339513,391.0140438351929,41.615399817976154,186.08351191875667,342.8386481153929,46.39324866883362,88.1927758304644,6.202018138657395,453.80550127827746,192.1033564929001,224.1595276847111,70.69764874557161,0.770158211757096,396.29755814419167,53.90945527360087,597.4363681466907,58.29260568042631,257.50282985486155,225.64705651462745,76.08513309307817,304.84871257630795,799.3443570865805,0.5511599619163721,0.1198910934727121,177.33310249254143,585.3205457081599,425.287264007558,459.198771040779,411.88448328010236,59.94611396587166,47.508987286676806,614.9106673499856,94.50240645805688,172.50841996228306
2021-05-15 08:30:00,262.37821581611894,404.06018978220845,16.080805141749867,487.9260397312673,451.27645333978336,38.86731848249242,34.56672833238632,268.339373701771,0.9084505613336283,409.6977912872625,25.712906742125174,8.936967366706906,143.5190665874564,7.244688779455888,105.3310945028333,338.25669288862326,442.1032316742039,354.3723488714882,48.13441516353236,216.038441472098,842.5444691620559,97.2005329631537,42.74896879206152,234.38398273225292,357.01632223342824,19.498006287455794,255.2162445021161,6.268962162186586,0.8071555373648825,453.9493968898097,28.24724263700037,456.8983137909669,25.310153917960875,267.7769074398363,91.72109820171725,18.772240569225207,349.81978481106086,875.9826762923699,0.4381786132483445,0.7349258473948942,275.33168972042574,98.56653134092066,100.76418900315642,324.8940233821498,249.6435911936509,90.24032761106747,92.24342836561244,262.7066355061416,68.2540478767157,27.366353462492942
2021-05-15 09:00:00,215.97250932105788,316.70187825521174,54.87337893665861,258.15017415059765,252.62618622392858,487.19740383308323,89.67884099060119,391.31131276381933,0.5833917947661205,31.432111897531207,248.18312360061816,493.8611948680158,308.4634591878711,39.24935564066848,311.4832917817414,107.83757619885859,114.03988597446624,18.08019026238106,1.9192276823056686,219.7024948472261,548.4301140371083,60.85272726964666,16.223340578247935,150.6326303800002,303.9526070453519,15.477895459671764,313.2962555466051,83.93384923560023,0.12020722912057624,471.85079641011043,42.52281854376939,218.5435257211842,45.02542461428904,178.4429875855551,427.4870097807372,8.838494698451871,419.0774874943213,382.48794705022345,0.8391803949802986,0.5314549141893053,201.6038780666261,154.2556239838729,467.2165193767207,51.71705743024169,458.6271990250119,38.32153659472517,7.273494777866841,341.91785352717835,33.16168491078339,102.12105318421443
2021-05-15 09:30:00,145.61457009902097,435.73029509385884,69.18951976926932,161.478236470623,413.2287330538708,493.10537223980145,47.39616402628724,482.8927947547751,0.4008514167636399,80.38297755105283,298.4214244584446,213.88656686793118,490.59308901371173,47.99388347171235,315.7801100462603,329.4427351163286,106.02241995411332,151.5641779726643,25.98132087450342,306.4697912472628,169.35245122089805,34.950637208681876,1.260751997575904,299.1787421488794,154.68635893139106,193.99337997343474,463.1913033650434,0.3819922658583108,0.2655828329586061,480.0678022027236,3.757109039890738,878.7661830180211,95.75810150838173,176.89457936821802,441.2799383861736,69.89488284873856,401.40546741225023,584.2204348275127,0.16067958471184518,0.2879453426759925,416.82200523758615,523.6775238892217,344.5438268741148,201.01360844412036,283.42652438728953,21.633277763082702,28.060081323791596,278.78011920766517,50.05793174308313,209.3475716638421
2021-05-15 10:00:00,305.92644736118973,401.83603844955724,65.19612595026005,397.59309738435184,160.02480051530588,349.08085700987255,66.75577385210272,556.8493408160095,0.4620058036441327,483.95132951644985,167.1219454084804,192.16332357984084,315.90676350833417,60.00205481193037,366.5565112076405,196.93220282707924,305.49049442549585,131.55628495542143,76.0289823122135,471.5379188723538,152.69583631958128,11.409578488793336,55.975568363838256,148.6189038543086,411.8951921106474,80.01246823159703,9.558047214882015,24.682386920190226,0.01755236336662891,260.729819360736,12.786680122241755,241.5458873617438,39.903531764243475,414.2777989530407,233.15487807008506,36.83472137943513,480.46007346441235,856.0972705952798,0.024971662117049598,0.4928195845328246,407.3355023549946,557.3490028145872,411.6366063400151,364.4696000525786,259.122242142366,44.25773459328154,34.9937853570714,322.1713248361596,64.57250433510536,109.8174642972845
2021-05-15 10:30:00,69.74693032602092,93.28502944301792,22.42693094605598,135.41612563103712,447.7616142481002,268.0481831720602,17.231987120162984,318.1687591735722,0.9472833396118153,123.5559039915135,385.45610187291095,339.82364134653494,129.9017905320799,29.166257870930323,65.7838425636299,325.61648852074603,205.51423490335236,180.06820373575954,13.710970572899905,120.34635591625248,400.8144868264547,15.124682873493455,52.739962212267635,149.95955575349234,477.5302557424945,11.676048164092956,238.42173415890855,74.09040561520715,0.2933086107805647,488.65395399575186,76.55467505158609,378.8090732881893,83.98016066644267,394.6464241598428,37.84986365489373,43.23462264033473,267.9675394260591,990.5060178685508,0.44903876793012587,0.29994206977702265,305.91551005161074,263.38388202795,278.0953463150058,389.91044200503404,562.1433509832145,4.836271104878087,78.24258122127878,375.77390441593275,51.05704087285036,0.11351910912776875
2021-05-15 11:00:00,146.07232426760908,446.27949924498887,71.2179221347536,219.48571035281805,194.60083936708156,154.76380814316389,19.228901880867078,203.35314226528317,0.1533514031160802,398.59274255408735,53.2991265668859,109.12694393253209,317.00285154980565,69.49818861265426,357.91248234104427,53.29651515399536,419.9306514333602,43.82137338191927,53.531013145259166,60.750688150459034,806.4072794003208,22.53169299512351,71.93536223691585,371.5965993658017,410.59914127511325,378.10680697508843,343.86102121528035,31.627014972930677,0.7731418739186715,378.65510356721944,0.0011634755366141114,361.0409787661932,18.854060574925114,153.89791584037283,193.9130449584656,3.1149092793391064,244.24781632995268,900.5673799393868,0.23747855675225749,0.596081955238306,186.72897256635264,49.36103391606299,389.75835071203176,59.1093111455443,165.50987793660613,82.04875844802748,99.25146201619714,599.6204080778696,11.995294173096982,457.5007688737636
2021-05-15 11:30:00,183.18092164684586,269.67112095782534,23.724908749680008,39.22819067113298,5.41882574014918,406.89750985347433,4.086861626647886,649.5580381974694,0.5862298320167972,158.14601300710137,37.56889086790438,474.98059197511265,269.99268985792776,86.01223971892045,454.5162603328205,328.92265230151804,450.0115616990056,468.47891151553137,21.52018720172375,98.73524492996866,736.9128412668242,25.0966661340298,89.02580530178021,24.071417989176723,0.7825525957364521,229.26150444094534,361.35347884911425,10.189238806601352,0.5179605277125789,80.83571811848095,41.65658284822922,884.2726307717688,67.24604980250288,456.89422193662966,401.7688297313017,25.95764492750492,200.94359994536504,434.3205363619391,0.04961437333883745,0.4338439228552442,127.66818688162206,42.847263541835254,8.100198669733604,0.015359422691207936,89.85945719800795,82.63408109501867,24.067051475715306,629.1924665174495,31.206404465202063,421.9397056154645
2021-05-15 12:00:00,228.03499210851797,403.72007758203125,32.539969815926774,12.675371707728756,452.6909882096318,342.3655862769396,16.893506307216455,359.7674979162302,0.505888678884466,77.6760078004202,364.0943781018017,393.17250720777605,389.9226975755718,77.98509888933498,89.84155443512098,499.7068628853333,176.71068965135905,276.90112035618813,1.2120774643893273,443.46245010463474,809.7534682051657,85.06160578411378,7.9406584643029525,451.44749759599364,318.2006850917035,144.62238598632726,346.266215768554,36.02339188004279,0.3480955931682881,238.450053233985,52.251018108558846,705.4326947880082,97.70069544389435,476.407508501253,450.88701427311435,3.3676403874464023,76.84552142210227,275.64986549678537,0.724598286847629,0.16440552907887873,52.93715910656466,352.89092232002605,409.1902123897676,356.0685229403025,359.0350056904857,58.800046342962844,87.43073341370805,483.84977251767504,80.23960305536325,371.14611574347356
2021-05-15 12:30:00,392.5879806965068,448.0456499617466,74.64914051180241,481.32420733896254,45.64333839306678,81.30846967244565,27.85903390319586,623.114399280351,0.6114542354346478,161.03987077968338,247.74565810309923,44.705501156129756,53.490319413479206,3.9618825348357145,118.77166246193882,24.106019430278014,118.43527948724103,152.76215532901176,24.12014575995415,322.90540632760303,565.5421507974484,56.12227882825249,73.14964903403623,426.13193719559075,25.56769072105036,450.04159150824034,67.21756470406093,27.039328638452552,0.3717392949063303,359.16558768600197,5.4634420000972295,817.0132574722351,10.189310087293679,163.37127101502043,101.73637124879792,87.91857726012476,286.30361644101123,540.4532836659298,0.11159299995724747,0.11658307455569672,177.44884174327703,247.87916315804384,20.06942954268326,178.29808799310283,582.2066511248238,35.31028889383895,83.06227604317912,653.8787018387519,86.14180460955174,83.90729782301432
2021-05-15 13:00:00,99.83689107917986,159.00173748593193,64.96328990472146,417.99006025610294,159.65681879520744,455.4635922469212,17.70104842767468,238.92644374678207,0.01811018382084051,438.91482047628233,344.201198213868,208.79038789246417,380.513951251014,48.0506947257829,485.6975470208198,488.58709211065866,390.2627576219309,198.49075853714172,97.58737549100537,142.95339461958005,496.1790981599415,52.33909113743665,18.741194409758222,333.90234161320325,128.80361016686092,58.06948010026281,149.69779418584062,84.27119021605549,0.0013536257154681541,123.67015790954167,97.30781629723329,325.4211089132491,0.8319942227192012,177.21247439652743,33.48680601263576,24.339668321853047,138.5062621629894,767.4773066524381,0.6083195000077717,0.5466956820721302,206.58625860385976,36.61840799503962,444.9566881814313,127.24066580913012,239.14674396176827,79.97833644457833,22.46573976417666,173.41743305022933,13.730003271557024,60.181788104993025
2021-05-15 13:30:00,257.1172192068058,55.02596226383838,84.9223410494178,347.987103046849,475.03098352540246,411.2686214615845,8.87025337570556,533.0260916693358,0.8721239089441515,516.3039515016458,217.4136693018731,439.55915378108233,270.63328933805514,10.493017841817487,90.48847635474489,203.4539803614353,137.40301777406805,223.60127025241783,80.15371118829896,407.9734694843086,232.70727403565556,11.476887186921747,85.8177053157164,296.61078505369215,29.762350173885842,477.9594144776596,179.35776270850673,31.334791758514314,0.2998005275652359,320.30759177444367,22.612533124967193,662.386689646299,43.35827926326144,252.81707671097942,438.6752265664193,55.73371695730081,460.6537561064877,543.3121636779679,0.28104975016688916,0.9024130332861034,337.9114625520368,358.2863875412829,495.98137361932163,6.44873489476272,55.981322904693286,55.46870247883672,39.933258019922256,179.00941335234398,95.23867523987246,33.802374736191574
2021-05-15 14:00:00,296.2072844310212,113.96758127097084,65.76128923003434,204.47647220713495,475.30357346877804,474.899956645962,12.06358711006008,579.3304892964272,0.9321182824836124,501.5275214488551,123.2010166195534,472.36601114570516,481.4960019294973,24.204501586252746,427.1925466847896,435.37672516862955,411.3071592568392,300.29716668030864,95.95766443210334,430.684998181718,395.3734782483804,86.0139693349435,81.90635138616561,446.1512490698261,301.89772647469385,156.98335868867642,402.2186038397525,78.89324717760073,0.6464587416379305,333.30023952330964,30.419871963628086,614.5713848293739,9.26254830513672,470.56040626683676,194.70246948943765,3.897932066113041,291.59540213854876,534.8627769823016,0.17349605035502202,0.34395768655768555,329.0799121487867,26.555471221633034,147.03373108838892,270.1497033807498,216.79705503954912,82.59323085500162,40.96728692925191,254.6465143218926,32.88226178486093,362.0145943864606
2021-05-15 14:30:00,23.22520635999886,213.55389431312815,56.830860333547164,86.64716003542289,286.71894406164307,362.85975419417997,46.077876803272574,146.6411831401842,0.5651331835892089,250.3664471787038,409.5511588370999,233.70075562493486,170.93608301934304,98.66625932671465,246.1389282240174,391.19274202913675,211.86912682438142,257.8397138482489,48.785404392636245,423.257169345139,490.61742955648776,72.28143032084837,54.07937549855444,92.66508976435722,343.2949567463034,444.20183615434064,139.3799362072765,89.18721448107347,0.9741944438163571,81.34987190428295,30.39425122550273,849.547339109444,74.83843496762313,438.15971657115574,270.88048213378164,66.6847391305658,296.4200902540551,854.4073789736206,0.37975152291931746,0.7330001072226232,35.05406982062848,476.6757357265783,105.15927814289682,425.5753677129909,313.4403595053439,63.14587925830206,97.82206685265584,566.2697482363103,66.231373873072,464.40398034394264
